"filename", "language", "Markdown", "JSON", "JavaScript", "JSON with Comments", "Properties", "XML", "pip requirements", "Batch", "Python", "PowerShell", "comment", "blank", "total"
"c:\Users\Josh\Documents\assignments\Cashflow365\.env", "Properties", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 4, 5, 22
"c:\Users\Josh\Documents\assignments\Cashflow365\.expo\README.md", "Markdown", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16
"c:\Users\Josh\Documents\assignments\Cashflow365\.expo\settings.json", "JSON with Comments", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Josh\Documents\assignments\Cashflow365\.idea\Cashflow365.iml", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
"c:\Users\Josh\Documents\assignments\Cashflow365\.idea\misc.xml", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Josh\Documents\assignments\Cashflow365\.idea\modules.xml", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"c:\Users\Josh\Documents\assignments\Cashflow365\.idea\other.xml", "XML", 0, 0, 0, 0, 0, 758, 0, 0, 0, 0, 0, 0, 758
"c:\Users\Josh\Documents\assignments\Cashflow365\.idea\vcs.xml", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"c:\Users\Josh\Documents\assignments\Cashflow365\README.md", "Markdown", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\app\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\app\api\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\app\api\middleware\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\app\api\routes\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\app\core\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\app\main.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\app\models\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\app\services\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\app\utils\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\_distutils_hack\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 46, 50, 223
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\_distutils_hack\override.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 4, 5, 14
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\__main__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 5, 25
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\__pip-runner__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 9, 17, 51
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7, 6, 19
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\build_env.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 215, 0, 57, 40, 312
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cache.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 56, 46, 291
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\autocompletion.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 37, 17, 173
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\base_command.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 27, 40, 237
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\cmdoptions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 834, 0, 93, 148, 1075
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\command_context.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 8, 28
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\main.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 32, 16, 80
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\main_parser.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 27, 29, 135
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\parser.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 196, 0, 49, 50, 295
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\progress_bars.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 4, 10, 69
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\req_command.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 364, 0, 78, 64, 506
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\spinners.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 18, 28, 160
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\cli\status_codes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 7
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 14, 13, 133
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\cache.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 41, 40, 226
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\check.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 1, 10, 55
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\completion.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 15, 3, 131
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\configuration.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 202, 0, 39, 40, 281
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\debug.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 15, 44, 202
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\download.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 13, 27, 148
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\freeze.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 5, 17, 109
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\hash.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 7, 11, 60
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\help.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 2, 12, 42
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\index.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 10, 28, 140
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\inspect.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 9, 10, 93
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\install.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 627, 0, 59, 89, 775
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\list.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 284, 0, 30, 55, 369
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\search.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 8, 31, 175
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\show.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 14, 27, 190
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\uninstall.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 9, 13, 114
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\commands\wheel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 13, 28, 184
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\configuration.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 233, 0, 85, 66, 384
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\distributions\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 5, 5, 22
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\distributions\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 21, 8, 52
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\distributions\installed.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 5, 7, 30
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\distributions\sdist.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 24, 16, 157
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\distributions\wheel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 8, 8, 41
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\exceptions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 383, 0, 211, 135, 729
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\index\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\index\collector.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 332, 0, 96, 80, 508
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\index\package_finder.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 657, 0, 248, 123, 1028
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\index\sources.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 197, 0, 37, 52, 286
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\locations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 303, 0, 88, 77, 468
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\locations\_distutils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 42, 24, 173
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\locations\_sysconfig.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 63, 32, 214
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\locations\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 20, 17, 82
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\main.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 4, 13
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\metadata\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 47, 24, 129
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\metadata\_json.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 7, 11, 85
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\metadata\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 378, 0, 247, 78, 703
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\metadata\importlib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 7
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\metadata\importlib\_compat.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 22, 12, 56
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 174, 0, 25, 29, 228
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 38, 29, 190
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\metadata\pkg_resources.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 30, 48, 279
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\candidate.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 1, 9, 31
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\direct_url.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 183, 0, 10, 43, 236
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\format_control.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 2, 15, 79
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\index.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 4, 9, 29
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\installation_report.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 21, 7, 57
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\link.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 341, 0, 145, 94, 580
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\scheme.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 9, 7, 32
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\search_scope.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 29, 21, 133
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\selection_prefs.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 20, 7, 52
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\target_python.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 34, 19, 123
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\models\wheel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 42, 12, 93
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\network\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\network\auth.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 352, 0, 113, 97, 562
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\network\cache.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 26, 20, 107
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\network\download.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 17, 34, 187
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\network\lazy_wheel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 65, 30, 211
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\network\session.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 331, 0, 110, 80, 521
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\network\utils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 48, 11, 97
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\network\xmlrpc.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 5, 10, 63
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\build\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\build\build_tracker.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 22, 30, 140
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\build\metadata.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 9, 9, 40
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\build\metadata_editable.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 9, 9, 42
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\build\metadata_legacy.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 8, 15, 75
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\build\wheel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 4, 7, 38
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\build\wheel_editable.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 4, 7, 47
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\build\wheel_legacy.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 7, 16, 103
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\check.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 22, 39, 188
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\freeze.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 210, 0, 16, 30, 256
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\install\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\install\editable_legacy.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 5, 7, 47
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\install\wheel.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 478, 0, 142, 115, 735
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\operations\prepare.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 506, 0, 137, 88, 731
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\pyproject.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 66, 27, 180
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\req\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 6, 18, 93
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\req\constructors.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 415, 0, 92, 70, 577
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\req\req_file.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 363, 0, 108, 84, 555
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\req\req_install.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 673, 0, 157, 94, 924
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\req\req_set.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 6, 22, 120
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\req\req_uninstall.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 437, 0, 119, 94, 650
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 6, 21
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\legacy\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\legacy\resolver.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 368, 0, 165, 66, 599
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\resolvelib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\resolvelib\base.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 26, 31, 142
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\resolvelib\candidates.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 418, 0, 89, 91, 598
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\resolvelib\factory.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 620, 0, 116, 77, 813
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\resolvelib\found_candidates.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 56, 20, 156
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\resolvelib\provider.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 75, 29, 256
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\resolvelib\reporter.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 2, 20, 81
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\resolvelib\requirements.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 18, 45, 167
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\resolution\resolvelib\resolver.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 77, 37, 318
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\self_outdated_check.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 33, 45, 249
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_internal\utils\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
